journal,year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,osf_exploratory,articles,rDataShared,rPreprint,rDataRequest,rCodeShared,rCodeRequest,rPreReg,rOSF
J Gerontol A Biol Sci Med Sci,2016,5,2,0,0,0,0,0,0,30,0.17,0.0,0.0,0.0,0.0,0.0,0.0
J Gerontol A Biol Sci Med Sci,2017,18,5,0,0,0,0,0,0,80,0.22,0.0,0.0,0.0,0.0,0.0,0.0
J Gerontol A Biol Sci Med Sci,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Gerontol B Psychol Sci Soc Sci,2015,0,1,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Gerontol B Psychol Sci Soc Sci,2016,0,1,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Gerontol B Psychol Sci Soc Sci,2017,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Health Psychol,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Humanist Psychol,2018,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J Immunobiol,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Ind Microbiol Biotechnol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Ind Microbiol Biotechnol,2018,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
J Inorg Biochem,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Insect Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Insect Behav,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Int Neuropsychol Soc,2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Int Neuropsychol Soc,2017,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Korean Neurosurg Soc,2017,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Korean Neurosurg Soc,2018,1,1,0,0,1,0,0,0,16,0.06,0.0,0.0,0.06,0.0,0.0,0.0
J Law Biosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Law Biosci,2018,0,2,1,0,2,0,0,1,7,0.0,0.14,0.0,0.29,0.0,0.0,0.14
J Leukoc Biol,2018,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
J Mammary Gland Biol Neoplasia,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Math Biol,2017,0,2,4,0,0,0,0,0,9,0.0,0.44,0.0,0.0,0.0,0.0,0.0
J Math Biol,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Math Neurosci,2018,0,3,2,0,0,0,0,0,5,0.0,0.4,0.0,0.0,0.0,0.0,0.0
J Mech Behav Biomed Mater,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Med Biogr,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Med Biol Eng,2017,0,4,1,0,1,0,0,0,7,0.0,0.14,0.0,0.14,0.0,0.0,0.0
J Med Microbiol,2017,2,1,1,0,2,0,0,0,14,0.14,0.07,0.0,0.14,0.0,0.0,0.0
J Med Microbiol,2018,1,0,0,0,1,0,0,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.0
J Membr Biol,2017,1,2,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
J Membr Biol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Microbiol Methods,2013,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Mol Biol,2018,1,0,0,0,0,0,0,0,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0
J Mol Biomark Diagn,2017,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J Mol Cell Biol,2017,1,1,0,0,0,0,0,0,8,0.12,0.0,0.0,0.0,0.0,0.0,0.0
J Mol Neurosci,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Musculoskelet Neuronal Interact,2018,0,2,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nanobiotechnology,2018,1,3,0,0,0,0,0,0,45,0.02,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Med,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Med,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Med,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Prod,2017,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Prod,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nat Sci Biol Med,2018,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurochem,2017,0,2,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurodev Disord,2018,1,6,0,0,1,0,0,0,15,0.07,0.0,0.0,0.07,0.0,0.0,0.0
J Neuroendocrinol,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroendocrinol,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroeng Rehabil,2018,2,12,1,1,1,0,0,0,31,0.06,0.03,0.03,0.03,0.0,0.0,0.0
J Neurogastroenterol Motil,2018,1,2,0,0,0,0,0,0,15,0.07,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroimaging,2017,0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroimaging,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroimaging Psychiatry Neurol,2016,0,1,1,0,1,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
J Neuroimmunol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroimmunol,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroinflamm Neurodegener Dis,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroinflammation,2018,12,9,2,0,4,0,0,0,116,0.1,0.02,0.0,0.03,0.0,0.0,0.0
J Neurointerv Surg,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurointerv Surg,2017,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol,2017,1,2,0,0,0,0,0,0,18,0.06,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol,2018,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Disord,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Neurophysiol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Neurosurg Psychiatry,2017,0,1,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Phys Ther,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Phys Ther,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Sci,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Sci,2017,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Sci,2018,0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurol Surg Rep,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurolinguistics,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuromuscul Dis,2018,0,0,3,0,0,0,0,0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0
J Neurooncol,2017,0,0,0,0,1,0,0,0,12,0.0,0.0,0.0,0.08,0.0,0.0,0.0
J Neurooncol,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroophthalmol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuroophthalmol,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neuropathol Exp Neurol,2017,1,0,0,0,1,0,0,0,3,0.33,0.0,0.0,0.33,0.0,0.0,0.0
J Neuropathol Exp Neurol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurophysiol,2017,1,4,2,0,2,0,0,0,5,0.2,0.4,0.0,0.4,0.0,0.0,0.0
J Neuroradiol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci,2018,3,13,2,0,6,0,0,1,24,0.12,0.08,0.0,0.25,0.0,0.0,0.04
J Neurosci Methods,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Methods,2017,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Methods,2018,0,3,0,0,2,0,0,0,6,0.0,0.0,0.0,0.33,0.0,0.0,0.0
J Neurosci Nurs,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Nurs,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Psychol Econ,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Res,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosci Rural Pract,2018,0,1,1,0,0,0,0,0,58,0.0,0.02,0.0,0.0,0.0,0.0,0.0
J Neurosurg,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosurg Anesthesiol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosurg Pediatr,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosurg Pediatr,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosurg Pediatr,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurosurg Spine,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurotrauma,2018,0,1,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Neurovirol,2017,1,0,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
J Nonverbal Behav,2017,0,2,1,0,1,0,0,0,5,0.0,0.2,0.0,0.2,0.0,0.0,0.0
J Nonverbal Behav,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nutr Biochem,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nutr Educ Behav,2011,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nutr Educ Behav,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nutr Educ Behav,2017,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Nutr Educ Behav,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Occup Organ Psychol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Oral Biol Craniofac Res,2017,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Oral Microbiol,2018,1,0,1,0,0,0,0,0,11,0.09,0.09,0.0,0.0,0.0,0.0,0.0
J Pediatr Neurosci,2017,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Pediatr Psychol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Pediatr Psychol,2017,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Perinat Med,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Perinat Med,2015,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Perinat Med,2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Perinat Med,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Perinat Med,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Pharm Bioallied Sci,2017,0,1,0,0,2,0,0,0,11,0.0,0.0,0.0,0.18,0.0,0.0,0.0
J Pharm Bioallied Sci,2018,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Pharm Biomed Anal,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Proteomics Bioinform,2010,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Pract,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Res,2006,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Res,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Res,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Res,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatr Res,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatry Neurosci,2017,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychiatry Neurosci,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychopathol Behav Assess,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychopharmacol,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychopharmacol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychosom Obstet Gynaecol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychosom Res,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Psychosom Res,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Ration Emot Cogn Behav Ther,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Struct Biol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Struct Biol,2018,0,1,0,0,1,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0
J Syst Integr Neurosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Technol Behav Sci,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Theor Biol,2018,0,2,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Vasc Interv Neurol,2017,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Vocat Behav,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Neurol,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Neurol,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Neurol,2017,0,2,0,0,0,0,0,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Neurol,2018,0,1,0,0,0,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Psychiatry,2014,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Psychiatry,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Psychiatry,2017,1,0,0,0,0,0,0,0,17,0.06,0.0,0.0,0.0,0.0,0.0,0.0
JAMA Psychiatry,2018,2,1,0,0,0,0,0,0,26,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Lancet Neurol,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lancet Neurol,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lancet Psychiatry,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lancet Psychiatry,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lancet Psychiatry,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Learn Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Learn Behav,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lymphat Res Biol,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar Biol,2018,0,6,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar Biotechnol (NY),2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matrix Biol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med Biol Eng Comput,2017,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med Biol Eng Comput,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med Microbiol Immunol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med Microbiol Immunol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mem Cognit,2017,0,2,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mem Cognit,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metab Brain Dis,2017,1,0,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Methods Mol Biol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microb Biotechnol,2017,4,1,0,0,0,0,0,0,10,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Microb Biotechnol,2018,3,2,1,0,0,0,0,0,15,0.2,0.07,0.0,0.0,0.0,0.0,0.0
Microbiol Immunol,2018,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Microbiol Insights,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microbiology,2017,5,4,2,0,2,0,0,0,19,0.26,0.11,0.0,0.11,0.0,0.0,0.0
Microbiology,2018,3,1,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Microbiologyopen,2017,10,3,0,0,2,0,0,0,25,0.4,0.0,0.0,0.08,0.0,0.0,0.0
Microbiologyopen,2018,2,2,0,0,0,0,0,0,6,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Microbiome,2018,32,40,26,1,30,0,0,0,73,0.44,0.36,0.01,0.41,0.0,0.0,0.0
Mil Psychol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Biol Cell,2018,3,7,0,0,2,0,0,0,44,0.07,0.0,0.0,0.05,0.0,0.0,0.0
Mol Biol Evol,2016,3,3,2,0,1,0,0,0,9,0.33,0.22,0.0,0.11,0.0,0.0,0.0
Mol Biol Evol,2017,40,47,31,0,37,0,0,2,102,0.39,0.3,0.0,0.36,0.0,0.0,0.02
Mol Biol Evol,2018,9,9,7,0,11,0,0,0,19,0.47,0.37,0.0,0.58,0.0,0.0,0.0
Mol Biol Res Commun,2017,1,0,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Mol Biosyst,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Biotechnol,2018,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Mol Brain,2018,1,4,1,0,2,0,0,0,22,0.05,0.05,0.0,0.09,0.0,0.0,0.0
Mol Cell Biochem,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Cell Biol,2018,2,1,5,0,0,0,0,0,5,0.4,1.0,0.0,0.0,0.0,0.0,0.0
Mol Imaging Biol,2012,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Imaging Biol,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Imaging Biol,2017,0,3,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Imaging Biol,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Microbiol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Neurobiol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Neurobiol,2017,3,2,0,0,0,0,0,0,33,0.09,0.0,0.0,0.0,0.0,0.0,0.0
Mol Neurodegener,2018,2,2,0,2,0,0,0,0,19,0.11,0.0,0.11,0.0,0.0,0.0,0.0
Mol Neuropsychiatry,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Psychiatry,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mol Psychiatry,2016,0,3,0,0,1,1,0,0,12,0.0,0.0,0.0,0.08,0.08,0.0,0.0
Mol Psychiatry,2017,4,10,1,0,5,2,0,1,38,0.11,0.03,0.0,0.13,0.05,0.0,0.03
Mol Syst Biol,2018,9,18,3,0,5,0,0,0,22,0.41,0.14,0.0,0.23,0.0,0.0,0.0
Mycobiology,2017,15,1,0,0,2,0,0,0,22,0.68,0.0,0.0,0.09,0.0,0.0,0.0
NMR Biomed,2017,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMR Biomed,2018,0,2,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPJ Biofilms Microbiomes,2018,4,1,1,0,3,0,0,0,10,0.4,0.1,0.0,0.3,0.0,0.0,0.0
NPJ Syst Biol Appl,2018,4,7,4,0,8,0,0,1,13,0.31,0.31,0.0,0.62,0.0,0.0,0.08
Nano Biomed Eng,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Biomed Eng,2017,0,4,1,0,1,0,0,0,6,0.0,0.17,0.0,0.17,0.0,0.0,0.0
Nat Biotechnol,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Biotechnol,2017,3,1,3,0,3,0,0,0,4,0.75,0.75,0.0,0.75,0.0,0.0,0.0
Nat Biotechnol,2018,1,1,1,0,1,0,0,0,3,0.33,0.33,0.0,0.33,0.0,0.0,0.0
Nat Catal,2017,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Cell Biol,2017,5,2,0,0,1,0,0,0,5,1.0,0.0,0.0,0.2,0.0,0.0,0.0
Nat Cell Biol,2018,1,2,0,0,1,0,0,0,3,0.33,0.0,0.0,0.33,0.0,0.0,0.0
Nat Chem,2017,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nat Chem,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Chem Biol,2017,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Nat Chem Biol,2018,1,1,0,0,1,0,0,0,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Nat Clim Chang,2017,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Commun,2013,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nat Commun,2014,0,0,1,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Nat Commun,2017,1,1,2,0,0,0,0,0,4,0.25,0.5,0.0,0.0,0.0,0.0,0.0
Nat Commun,2018,553,481,195,23,256,9,0,5,1539,0.36,0.13,0.01,0.17,0.01,0.0,0.0
Nat Comput,2017,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.33,0.0,0.0,0.0
Nat Comput,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Ecol Evol,2017,1,1,1,0,1,0,0,0,2,0.5,0.5,0.0,0.5,0.0,0.0,0.0
Nat Electron,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Genet,2017,3,3,1,0,3,0,0,0,6,0.5,0.17,0.0,0.5,0.0,0.0,0.0
Nat Genet,2018,4,4,3,0,4,0,0,0,8,0.5,0.38,0.0,0.5,0.0,0.0,0.0
Nat Geosci,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Hum Behav,2017,0,2,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Nat Immunol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
